userId,movieId,title,genres
75,23,Assassins (1995),Action|Crime|Thriller
75,1208,Apocalypse Now (1979),Action|Drama|War
75,11,"American President, The (1995)",Comedy|Drama|Romance
75,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
75,103,Unforgettable (1996),Mystery|Sci-Fi|Thriller
75,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi
75,4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
75,76,Screamers (1995),Action|Sci-Fi|Thriller
75,1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi
75,190,Safe (1995),Thriller
185,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
185,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
185,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
185,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
185,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
185,79,"Juror, The (1996)",Drama|Thriller
185,7657,Versus (2000),Action|Comedy|Fantasy|Horror
185,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
185,2148,House (1986),Comedy|Fantasy|Horror
185,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi
482,11,"American President, The (1995)",Comedy|Drama|Romance
482,3494,True Grit (1969),Adventure|Drama|Western
482,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
482,63992,Twilight (2008),Drama|Fantasy|Romance|Thriller
482,1287,Ben-Hur (1959),Action|Adventure|Drama
482,18,Four Rooms (1995),Comedy
482,1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
482,924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
482,4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi
482,762,Striptease (1996),Comedy|Crime
77,3269,Forever Young (1992),Drama|Romance|Sci-Fi
77,54,"Big Green, The (1995)",Children|Comedy
77,18,Four Rooms (1995),Comedy
77,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
77,53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance
77,227,Drop Zone (1994),Action|Thriller
77,786,Eraser (1996),Action|Drama|Thriller
77,257,Just Cause (1995),Mystery|Thriller
77,7,Sabrina (1995),Comedy|Romance
77,608,Fargo (1996),Comedy|Crime|Drama|Thriller
558,53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance
558,95,Broken Arrow (1996),Action|Adventure|Thriller
558,18,Four Rooms (1995),Comedy
558,75,Big Bully (1996),Comedy|Drama
558,383,Wyatt Earp (1994),Western
558,46948,Monster House (2006),Animation|Children|Fantasy|Mystery
558,75,Big Bully (1996),Comedy|Drama
558,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
558,2687,Tarzan (1999),Adventure|Animation|Children|Drama
558,2478,¡Three Amigos! (1986),Comedy|Western
401,3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
401,506,Orlando (1992),Drama|Fantasy|Romance
401,7,Sabrina (1995),Comedy|Romance
401,952,Around the World in 80 Days (1956),Adventure|Comedy
401,26,Othello (1995),Drama
401,25,Leaving Las Vegas (1995),Drama|Romance
401,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
401,737,Barb Wire (1996),Action|Sci-Fi
401,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
401,2018,Bambi (1942),Animation|Children|Drama
147,45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
147,7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
147,2687,Tarzan (1999),Adventure|Animation|Children|Drama
147,762,Striptease (1996),Comedy|Crime
147,1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
147,1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama
147,103,Unforgettable (1996),Mystery|Sci-Fi|Thriller
147,84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance
147,11,"American President, The (1995)",Comedy|Drama|Romance
147,18,Four Rooms (1995),Comedy
74,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
74,2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
74,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
74,4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
74,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
74,8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
74,60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
74,99,Heidi Fleiss: Hollywood Madam (1995),Documentary
74,7,Sabrina (1995),Comedy|Romance
74,762,Striptease (1996),Comedy|Crime
399,79,"Juror, The (1996)",Drama|Thriller
399,86190,Hanna (2011),Action|Adventure|Mystery|Thriller
399,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
399,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
399,2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance
399,91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
399,478,Jimmy Hollywood (1994),Comedy|Crime|Drama
399,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
399,73,"Misérables, Les (1995)",Drama|War
399,97938,Life of Pi (2012),Adventure|Drama|IMAX
189,616,"Aristocats, The (1970)",Animation|Children
189,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children
189,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
189,27369,Daria: Is It Fall Yet? (2000),Animation|Comedy
189,76,Screamers (1995),Action|Sci-Fi|Thriller
189,73,"Misérables, Les (1995)",Drama|War
189,102720,Epic (2013),Adventure|Animation|Fantasy
189,18,Four Rooms (1995),Comedy
189,935,"Band Wagon, The (1953)",Comedy|Musical
189,6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy
188,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
188,907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
188,18,Four Rooms (1995),Comedy
188,709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
188,81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
188,1389,Jaws 3-D (1983),Action|Horror
188,761,"Phantom, The (1996)",Action|Adventure
188,762,Striptease (1996),Comedy|Crime
188,6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance
188,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
329,2471,Crocodile Dundee II (1988),Action|Adventure|Comedy
329,1035,"Sound of Music, The (1965)",Musical|Romance
329,26,Othello (1995),Drama
329,907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
329,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
329,1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller
329,53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance
329,23,Assassins (1995),Action|Crime|Thriller
329,257,Just Cause (1995),Mystery|Thriller
329,2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy
113,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
113,8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
113,98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX
113,1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
113,2872,Excalibur (1981),Adventure|Fantasy
113,555,True Romance (1993),Crime|Thriller
113,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
113,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
113,761,"Phantom, The (1996)",Action|Adventure
113,11,"American President, The (1995)",Comedy|Drama|Romance
541,23,Assassins (1995),Action|Crime|Thriller
541,148671,Saw (2003),Crime|Horror
541,6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy
541,220,Castle Freak (1995),Horror
541,720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
541,26,Othello (1995),Drama
541,33138,Palindromes (2004),Adventure|Comedy|Drama
541,2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
541,26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy
541,95,Broken Arrow (1996),Action|Adventure|Thriller
500,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
500,762,Striptease (1996),Comedy|Crime
500,95,Broken Arrow (1996),Action|Adventure|Thriller
500,924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
500,3052,Dogma (1999),Adventure|Comedy|Fantasy
500,110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX
500,3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
500,84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance
500,2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller
500,190,Safe (1995),Thriller
410,79,"Juror, The (1996)",Drama|Thriller
410,8341,Oliver Twist (1948),Adventure|Crime|Drama
410,86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
410,1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi
410,3060,"Commitments, The (1991)",Comedy|Drama|Musical
410,257,Just Cause (1995),Mystery|Thriller
410,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
410,75,Big Bully (1996),Comedy|Drama
410,25,Leaving Las Vegas (1995),Drama|Romance
410,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi
161,720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
161,227,Drop Zone (1994),Action|Thriller
161,139859,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),Action|Animation|Sci-Fi|Thriller
161,2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
161,478,Jimmy Hollywood (1994),Comedy|Crime|Drama
161,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
161,393,Street Fighter (1994),Action|Adventure|Fantasy
161,2872,Excalibur (1981),Adventure|Fantasy
161,370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy
161,26,Othello (1995),Drama
270,1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
270,1100,Days of Thunder (1990),Action|Drama|Romance
270,26,Othello (1995),Drama
270,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
270,95,Broken Arrow (1996),Action|Adventure|Thriller
270,26,Othello (1995),Drama
270,11,"American President, The (1995)",Comedy|Drama|Romance
270,23,Assassins (1995),Action|Crime|Thriller
270,149,Amateur (1994),Crime|Drama|Thriller
270,79,"Juror, The (1996)",Drama|Thriller
112,79091,Despicable Me (2010),Animation|Children|Comedy|Crime
112,762,Striptease (1996),Comedy|Crime
112,1208,Apocalypse Now (1979),Action|Drama|War
112,761,"Phantom, The (1996)",Action|Adventure
112,53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance
112,2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance
112,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
112,952,Around the World in 80 Days (1956),Adventure|Comedy
112,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
112,393,Street Fighter (1994),Action|Adventure|Fantasy
411,79,"Juror, The (1996)",Drama|Thriller
411,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
411,53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance
411,1100,Days of Thunder (1990),Action|Drama|Romance
411,23,Assassins (1995),Action|Crime|Thriller
411,7072,Stagecoach (1939),Action|Drama|Romance|Western
411,18,Four Rooms (1995),Comedy
411,26,Othello (1995),Drama
411,153,Batman Forever (1995),Action|Adventure|Comedy|Crime
411,97938,Life of Pi (2012),Adventure|Drama|IMAX
528,3052,Dogma (1999),Adventure|Comedy|Fantasy
528,473,In the Army Now (1994),Comedy|War
528,435,Coneheads (1993),Comedy|Sci-Fi
528,2366,King Kong (1933),Action|Adventure|Fantasy|Horror
528,968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
528,7,Sabrina (1995),Comedy|Romance
528,73,"Misérables, Les (1995)",Drama|War
528,8713,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical
528,257,Just Cause (1995),Mystery|Thriller
528,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
159,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
159,161918,Sharknado 4: The 4th Awakens (2016),Action|Adventure|Horror|Sci-Fi
159,79091,Despicable Me (2010),Animation|Children|Comedy|Crime
159,1287,Ben-Hur (1959),Action|Adventure|Drama
159,7,Sabrina (1995),Comedy|Romance
159,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
159,76,Screamers (1995),Action|Sci-Fi|Thriller
159,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
159,737,Barb Wire (1996),Action|Sci-Fi
159,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
506,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
506,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
506,97938,Life of Pi (2012),Adventure|Drama|IMAX
506,36529,Lord of War (2005),Action|Crime|Drama|Thriller|War
506,11,"American President, The (1995)",Comedy|Drama|Romance
506,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
506,8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
506,861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
506,1076,"Innocents, The (1961)",Drama|Horror|Thriller
506,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
507,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
507,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
507,73,"Misérables, Les (1995)",Drama|War
507,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
507,3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
507,5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
507,26,Othello (1995),Drama
507,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
507,1208,Apocalypse Now (1979),Action|Drama|War
507,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
308,11,"American President, The (1995)",Comedy|Drama|Romance
308,1260,M (1931),Crime|Film-Noir|Thriller
308,54,"Big Green, The (1995)",Children|Comedy
308,1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
308,73,"Misérables, Les (1995)",Drama|War
308,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
308,76,Screamers (1995),Action|Sci-Fi|Thriller
308,608,Fargo (1996),Comedy|Crime|Drama|Thriller
308,11,"American President, The (1995)",Comedy|Drama|Romance
308,79,"Juror, The (1996)",Drama|Thriller
542,384,Bad Company (1995),Action|Crime|Drama
542,79,"Juror, The (1996)",Drama|Thriller
542,76,Screamers (1995),Action|Sci-Fi|Thriller
542,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
542,257,Just Cause (1995),Mystery|Thriller
542,907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
542,38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy
542,3052,Dogma (1999),Adventure|Comedy|Fantasy
542,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
542,946,To Be or Not to Be (1942),Comedy|Drama|War
162,7223,D.O.A. (1950),Drama|Film-Noir|Mystery
162,62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX
162,761,"Phantom, The (1996)",Action|Adventure
162,1208,Apocalypse Now (1979),Action|Drama|War
162,2100,Splash (1984),Comedy|Fantasy|Romance
162,27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
162,2872,Excalibur (1981),Adventure|Fantasy
162,762,Striptease (1996),Comedy|Crime
162,76,Screamers (1995),Action|Sci-Fi|Thriller
162,1208,Apocalypse Now (1979),Action|Drama|War
422,4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi
422,18,Four Rooms (1995),Comedy
422,190,Safe (1995),Thriller
422,25,Leaving Las Vegas (1995),Drama|Romance
422,26,Othello (1995),Drama
422,25,Leaving Las Vegas (1995),Drama|Romance
422,3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
422,709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
422,97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
422,86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
501,227,Drop Zone (1994),Action|Thriller
501,4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
501,8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
501,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
501,91386,Happy Feet Two (2011),Animation|Children|Comedy|IMAX
501,18,Four Rooms (1995),Comedy
501,26,Othello (1995),Drama
501,26,Othello (1995),Drama
501,393,Street Fighter (1994),Action|Adventure|Fantasy
501,25,Leaving Las Vegas (1995),Drama|Romance
503,8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
503,27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
503,74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
503,2687,Tarzan (1999),Adventure|Animation|Children|Drama
503,393,Street Fighter (1994),Action|Adventure|Fantasy
503,1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama
503,75,Big Bully (1996),Comedy|Drama
503,26,Othello (1995),Drama
503,3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
503,1086,Dial M for Murder (1954),Crime|Mystery|Thriller
502,18,Four Rooms (1995),Comedy
502,26,Othello (1995),Drama
502,97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
502,97938,Life of Pi (2012),Adventure|Drama|IMAX
502,18,Four Rooms (1995),Comedy
502,7,Sabrina (1995),Comedy|Romance
502,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
502,1208,Apocalypse Now (1979),Action|Drama|War
502,26,Othello (1995),Drama
502,11,"American President, The (1995)",Comedy|Drama|Romance
306,26,Othello (1995),Drama
306,60,"Indian in the Cupboard, The (1995)",Adventure|Children|Fantasy
306,26,Othello (1995),Drama
306,25,Leaving Las Vegas (1995),Drama|Romance
306,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
306,506,Orlando (1992),Drama|Fantasy|Romance
306,257,Just Cause (1995),Mystery|Thriller
306,2612,Mildred Pierce (1945),Drama|Film-Noir
306,608,Fargo (1996),Comedy|Crime|Drama|Thriller
306,18,Four Rooms (1995),Comedy
153,75,Big Bully (1996),Comedy|Drama
153,18,Four Rooms (1995),Comedy
153,25,Leaving Las Vegas (1995),Drama|Romance
153,965,"39 Steps, The (1935)",Drama|Mystery|Thriller
153,25,Leaving Las Vegas (1995),Drama|Romance
153,18,Four Rooms (1995),Comedy
153,47465,Tideland (2005),Drama|Fantasy|Thriller
153,79091,Despicable Me (2010),Animation|Children|Comedy|Crime
153,18,Four Rooms (1995),Comedy
153,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
540,95,Broken Arrow (1996),Action|Adventure|Thriller
540,340,"War, The (1994)",Adventure|Drama|War
540,25,Leaving Las Vegas (1995),Drama|Romance
540,1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama
540,7841,Children of Dune (2003),Fantasy|Sci-Fi
540,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
540,220,Castle Freak (1995),Horror
540,79,"Juror, The (1996)",Drama|Thriller
540,26,Othello (1995),Drama
540,18,Four Rooms (1995),Comedy
424,220,Castle Freak (1995),Horror
424,220,Castle Freak (1995),Horror
424,220,Castle Freak (1995),Horror
424,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
424,220,Castle Freak (1995),Horror
424,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
424,11,"American President, The (1995)",Comedy|Drama|Romance
424,76,Screamers (1995),Action|Sci-Fi|Thriller
424,3269,Forever Young (1992),Drama|Romance|Sci-Fi
424,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
529,2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy
529,26,Othello (1995),Drama
529,1208,Apocalypse Now (1979),Action|Drama|War
529,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
529,75,Big Bully (1996),Comedy|Drama
529,5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
529,26,Othello (1995),Drama
529,11,"American President, The (1995)",Comedy|Drama|Romance
529,786,Eraser (1996),Action|Drama|Thriller
529,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
115,1266,Unforgiven (1992),Drama|Western
115,25,Leaving Las Vegas (1995),Drama|Romance
115,7,Sabrina (1995),Comedy|Romance
115,109850,Need for Speed (2014),Action|Crime|Drama|IMAX
115,86190,Hanna (2011),Action|Adventure|Mystery|Thriller
115,220,Castle Freak (1995),Horror
115,965,"39 Steps, The (1935)",Drama|Mystery|Thriller
115,709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
115,25,Leaving Las Vegas (1995),Drama|Romance
115,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
423,41527,Paradise Now (2005),Crime|Drama|Thriller|War
423,26,Othello (1995),Drama
423,11,"American President, The (1995)",Comedy|Drama|Romance
423,7,Sabrina (1995),Comedy|Romance
423,190,Safe (1995),Thriller
423,11,"American President, The (1995)",Comedy|Drama|Romance
423,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
423,1287,Ben-Hur (1959),Action|Adventure|Drama
423,11,"American President, The (1995)",Comedy|Drama|Romance
423,26,Othello (1995),Drama
505,7,Sabrina (1995),Comedy|Romance
505,1772,Blues Brothers 2000 (1998),Action|Comedy|Musical
505,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
505,99,Heidi Fleiss: Hollywood Madam (1995),Documentary
505,340,"War, The (1994)",Adventure|Drama|War
505,25,Leaving Las Vegas (1995),Drama|Romance
505,555,True Romance (1993),Crime|Thriller
505,18,Four Rooms (1995),Comedy
505,79,"Juror, The (1996)",Drama|Thriller
505,18,Four Rooms (1995),Comedy
114,2872,Excalibur (1981),Adventure|Fantasy
114,952,Around the World in 80 Days (1956),Adventure|Comedy
114,18,Four Rooms (1995),Comedy
114,4033,Thirteen Days (2000),Drama|Thriller|War
114,737,Barb Wire (1996),Action|Sci-Fi
114,3494,True Grit (1969),Adventure|Drama|Western
114,2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
114,26,Othello (1995),Drama
114,1287,Ben-Hur (1959),Action|Adventure|Drama
114,555,True Romance (1993),Crime|Thriller
412,73,"Misérables, Les (1995)",Drama|War
412,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
412,72701,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi
412,257,Just Cause (1995),Mystery|Thriller
412,2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy
412,164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller
412,11,"American President, The (1995)",Comedy|Drama|Romance
412,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
412,58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
412,3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
543,257,Just Cause (1995),Mystery|Thriller
543,257,Just Cause (1995),Mystery|Thriller
543,8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
543,6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance
543,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
543,76,Screamers (1995),Action|Sci-Fi|Thriller
543,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
543,149,Amateur (1994),Crime|Drama|Thriller
543,26,Othello (1995),Drama
543,1287,Ben-Hur (1959),Action|Adventure|Drama
268,73,"Misérables, Les (1995)",Drama|War
268,2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
268,3269,Forever Young (1992),Drama|Romance|Sci-Fi
268,1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
268,97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
268,75,Big Bully (1996),Comedy|Drama
268,1287,Ben-Hur (1959),Action|Adventure|Drama
268,473,In the Army Now (1994),Comedy|War
268,18,Four Rooms (1995),Comedy
268,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
164,1208,Apocalypse Now (1979),Action|Drama|War
164,370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy
164,544,Striking Distance (1993),Action|Crime
164,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
164,737,Barb Wire (1996),Action|Sci-Fi
164,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
164,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
164,76,Screamers (1995),Action|Sci-Fi|Thriller
164,1208,Apocalypse Now (1979),Action|Drama|War
164,761,"Phantom, The (1996)",Action|Adventure
309,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
309,332,Village of the Damned (1995),Horror|Sci-Fi
309,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
309,8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
309,76,Screamers (1995),Action|Sci-Fi|Thriller
309,2321,Pleasantville (1998),Comedy|Drama|Fantasy
309,11,"American President, The (1995)",Comedy|Drama|Romance
309,26,Othello (1995),Drama
309,1208,Apocalypse Now (1979),Action|Drama|War
309,109850,Need for Speed (2014),Action|Crime|Drama|IMAX
499,965,"39 Steps, The (1935)",Drama|Mystery|Thriller
499,26,Othello (1995),Drama
499,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
499,26,Othello (1995),Drama
499,18,Four Rooms (1995),Comedy
499,1208,Apocalypse Now (1979),Action|Drama|War
499,1208,Apocalypse Now (1979),Action|Drama|War
499,76,Screamers (1995),Action|Sci-Fi|Thriller
