userId,movieId,rating,title,genres
41,4495,4.100583,Crossing Delancey (1988),Comedy|Romance
41,2295,4.100583,"Impostors, The (1998)",Comedy
41,7121,4.076626,Adam's Rib (1949),Comedy|Romance
41,6460,4.0512705,"Trial, The (Procès, Le) (1962)",Drama
41,4708,4.02812,Marat/Sade (1966),Drama|Musical
41,86237,4.02812,Connections (1978),Documentary
41,7071,4.02812,"Woman Under the Influence, A (1974)",Drama
425,26073,4.540046,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
425,134796,4.540046,Bitter Lake (2015),Documentary
425,4708,4.540046,Marat/Sade (1966),Drama|Musical
425,184245,4.540046,De platte jungle (1978),Documentary
425,74226,4.540046,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
425,7071,4.540046,"Woman Under the Influence, A (1974)",Drama
425,86237,4.540046,Connections (1978),Documentary
425,179135,4.540046,Blue Planet II (2017),Documentary
425,117531,4.540046,Watermark (2014),Documentary
425,84273,4.540046,Zeitgeist: Moving Forward (2011),Documentary
484,5490,5.078761,The Big Bus (1976),Action|Comedy
484,5915,4.946723,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
484,134796,4.8864965,Bitter Lake (2015),Documentary
484,86237,4.8864965,Connections (1978),Documentary
484,179135,4.8864965,Blue Planet II (2017),Documentary
484,4708,4.8864965,Marat/Sade (1966),Drama|Musical
484,138966,4.8864965,Nasu: Summer in Andalusia (2003),Animation
484,184245,4.8864965,De platte jungle (1978),Documentary
484,7071,4.8864965,"Woman Under the Influence, A (1974)",Drama
484,117531,4.8864965,Watermark (2014),Documentary
563,7121,4.4634,Adam's Rib (1949),Comedy|Romance
563,6732,4.3753686,"Hello, Dolly! (1969)",Comedy|Musical|Romance
563,183897,4.283304,Isle of Dogs (2018),Animation|Comedy
563,3451,4.278253,Guess Who's Coming to Dinner (1967),Drama
563,86237,4.2721534,Connections (1978),Documentary
563,179135,4.2721534,Blue Planet II (2017),Documentary
563,184245,4.2721534,De platte jungle (1978),Documentary
563,4708,4.2721534,Marat/Sade (1966),Drama|Musical
563,7071,4.2721534,"Woman Under the Influence, A (1974)",Drama
563,117531,4.2721534,Watermark (2014),Documentary
489,27803,4.6059594,"Sea Inside, The (Mar adentro) (2004)",Drama
489,971,4.455641,Cat on a Hot Tin Roof (1958),Drama
489,918,4.358158,Meet Me in St. Louis (1944),Musical
489,89118,4.3483644,"Skin I Live In, The (La piel que habito) (2011)",Drama
489,7121,4.2595687,Adam's Rib (1949),Comedy|Romance
489,1172,4.251413,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
489,3379,4.22962,On the Beach (1959),Drama
489,3451,4.1939297,Guess Who's Coming to Dinner (1967),Drama
489,183897,4.1738205,Isle of Dogs (2018),Animation|Comedy
489,38304,4.149863,No Direction Home: Bob Dylan (2005),Documentary
590,3379,4.59607,On the Beach (1959),Drama
590,7121,4.372523,Adam's Rib (1949),Comedy|Romance
590,27156,4.2879715,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
590,27523,4.2618556,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
590,1262,4.2572455,"Great Escape, The (1963)",Action|Adventure|Drama|War
590,5490,4.253934,The Big Bus (1976),Action|Comedy
590,4495,4.2464824,Crossing Delancey (1988),Comedy|Romance
590,2295,4.2464824,"Impostors, The (1998)",Comedy
590,6201,4.2464824,Lady Jane (1986),Drama|Romance
590,171495,4.23348,Cosmos,(no genres listed)
318,134796,4.8059707,Bitter Lake (2015),Documentary
318,74226,4.8059707,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
318,4708,4.8059707,Marat/Sade (1966),Drama|Musical
318,26073,4.8059707,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
318,86237,4.8059707,Connections (1978),Documentary
318,117531,4.8059707,Watermark (2014),Documentary
318,7071,4.8059707,"Woman Under the Influence, A (1974)",Drama
318,179135,4.8059707,Blue Planet II (2017),Documentary
318,184245,4.8059707,De platte jungle (1978),Documentary
318,84273,4.8059707,Zeitgeist: Moving Forward (2011),Documentary
462,167064,4.8173375,I Am Not Your Negro (2017),Documentary
462,162414,4.8173375,Moonlight,Drama
462,160644,4.8173375,Indignation (2016),Drama
462,26131,4.772263,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
462,32582,4.7611485,"Wild Parrots of Telegraph Hill, The (2003)",Documentary
462,73344,4.713948,"Prophet, A (Un Prophète) (2009)",Crime|Drama
462,89759,4.711404,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama
462,83827,4.657,Marwencol (2010),Documentary
462,1241,4.5231667,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror
462,3468,4.418579,"Hustler, The (1961)",Drama
202,3379,5.125155,On the Beach (1959),Drama
202,171495,4.83089,Cosmos,(no genres listed)
202,27156,4.7855425,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
202,5490,4.708238,The Big Bus (1976),Action|Comedy
202,92475,4.6981945,All Watched Over by Machines of Loving Grace (2011),Documentary
202,78836,4.6958423,Enter the Void (2009),Drama
202,3468,4.6909003,"Hustler, The (1961)",Drama
202,27523,4.69067,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
202,6442,4.686842,Belle époque (1992),Comedy|Romance
202,26131,4.655805,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
263,7121,4.8740807,Adam's Rib (1949),Comedy|Romance
263,3379,4.7245455,On the Beach (1959),Drama
263,4495,4.701911,Crossing Delancey (1988),Comedy|Romance
263,6201,4.701911,Lady Jane (1986),Drama|Romance
263,2295,4.701911,"Impostors, The (1998)",Comedy
263,171495,4.5780454,Cosmos,(no genres listed)
263,3451,4.5777507,Guess Who's Coming to Dinner (1967),Drama
263,183897,4.5682373,Isle of Dogs (2018),Animation|Comedy
263,43376,4.5316625,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War
263,78836,4.5145206,Enter the Void (2009),Drama
586,84273,5.3417935,Zeitgeist: Moving Forward (2011),Documentary
586,134796,5.3417935,Bitter Lake (2015),Documentary
586,184245,5.3417935,De platte jungle (1978),Documentary
586,86237,5.3417935,Connections (1978),Documentary
586,26073,5.3417935,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
586,7071,5.3417935,"Woman Under the Influence, A (1974)",Drama
586,179135,5.3417935,Blue Planet II (2017),Documentary
586,117531,5.3417935,Watermark (2014),Documentary
586,4708,5.3417935,Marat/Sade (1966),Drama|Musical
586,74226,5.3417935,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
387,3379,4.3264484,On the Beach (1959),Drama
387,4298,4.3013797,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller
387,4393,4.3013797,Another Woman (1988),Drama
387,6533,4.3013797,"What's Up, Doc? (1972)",Comedy
387,7939,4.3013797,Through a Glass Darkly (Såsom i en spegel) (1961),Drama
387,8477,4.262707,"Jetée, La (1962)",Romance|Sci-Fi
387,92475,4.2063303,All Watched Over by Machines of Loving Grace (2011),Documentary
387,6666,4.195344,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy
387,1251,4.169243,8 1/2 (8½) (1963),Drama|Fantasy
387,296,4.168022,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
381,7121,4.8120756,Adam's Rib (1949),Comedy|Romance
381,183897,4.6468673,Isle of Dogs (2018),Animation|Comedy
381,1046,4.566645,Beautiful Thing (1996),Drama|Romance
381,74226,4.526972,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
381,179135,4.526972,Blue Planet II (2017),Documentary
381,7071,4.526972,"Woman Under the Influence, A (1974)",Drama
381,86237,4.526972,Connections (1978),Documentary
381,184245,4.526972,De platte jungle (1978),Documentary
381,117531,4.526972,Watermark (2014),Documentary
381,4708,4.526972,Marat/Sade (1966),Drama|Musical
594,3404,5.606662,Titanic (1953),Action|Drama
594,67618,5.5958505,Strictly Sexual (2008),Comedy|Drama|Romance
594,3086,5.380467,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
594,42730,5.36884,Glory Road (2006),Drama
594,157296,5.3201838,Finding Dory (2016),Adventure|Animation|Comedy
594,86320,5.3134623,Melancholia (2011),Drama|Sci-Fi
594,232,5.259518,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance
594,86237,5.230813,Connections (1978),Documentary
594,117531,5.230813,Watermark (2014),Documentary
594,7071,5.230813,"Woman Under the Influence, A (1974)",Drama
610,3379,5.2190967,On the Beach (1959),Drama
610,8477,4.9877787,"Jetée, La (1962)",Romance|Sci-Fi
610,171495,4.9185586,Cosmos,(no genres listed)
610,27156,4.9083405,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
610,78836,4.88538,Enter the Void (2009),Drama
610,96832,4.8279104,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi
610,107771,4.8279104,Only Lovers Left Alive (2013),Drama|Horror|Romance
610,47404,4.8279104,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
610,138632,4.8279104,Tokyo Tribe (2014),Action|Crime|Drama|Sci-Fi
610,40412,4.8279104,Dead Man's Shoes (2004),Crime|Thriller
217,3404,4.7718205,Titanic (1953),Action|Drama
217,3200,4.2412124,"Last Detail, The (1973)",Comedy|Drama
217,3379,3.8531177,On the Beach (1959),Drama
217,232,3.7918918,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance
217,7121,3.790439,Adam's Rib (1949),Comedy|Romance
217,1081,3.7559474,Victor/Victoria (1982),Comedy|Musical|Romance
217,3086,3.7258506,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
217,3347,3.7035651,Never Cry Wolf (1983),Adventure|Drama
217,1046,3.6902277,Beautiful Thing (1996),Drama|Romance
217,171495,3.6705914,Cosmos,(no genres listed)
290,3379,5.1974783,On the Beach (1959),Drama
290,7121,5.0130067,Adam's Rib (1949),Comedy|Romance
290,8477,4.9724946,"Jetée, La (1962)",Romance|Sci-Fi
290,5490,4.9705224,The Big Bus (1976),Action|Comedy
290,2295,4.916803,"Impostors, The (1998)",Comedy
290,6201,4.916803,Lady Jane (1986),Drama|Romance
290,4495,4.916803,Crossing Delancey (1988),Comedy|Romance
290,26131,4.912182,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
290,27523,4.894977,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
290,5915,4.8939424,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
307,51931,4.192243,Reign Over Me (2007),Drama
307,183897,4.0096145,Isle of Dogs (2018),Animation|Comedy
307,27555,3.9769397,Fubar (2002),Comedy
307,3379,3.9542532,On the Beach (1959),Drama
307,171495,3.9269423,Cosmos,(no genres listed)
307,4708,3.9041333,Marat/Sade (1966),Drama|Musical
307,179135,3.9041333,Blue Planet II (2017),Documentary
307,7071,3.9041333,"Woman Under the Influence, A (1974)",Drama
307,117531,3.9041333,Watermark (2014),Documentary
307,184245,3.9041333,De platte jungle (1978),Documentary
220,3379,5.1474957,On the Beach (1959),Drama
220,3404,4.983655,Titanic (1953),Action|Drama
220,7121,4.8889976,Adam's Rib (1949),Comedy|Romance
220,7706,4.8781905,Animal Crackers (1930),Comedy|Musical
220,59018,4.840613,"Visitor, The (2007)",Drama|Romance
220,60943,4.840613,Frozen River (2008),Drama
220,7841,4.840613,Children of Dune (2003),Fantasy|Sci-Fi
220,5490,4.8372297,The Big Bus (1976),Action|Comedy
220,171495,4.833908,Cosmos,(no genres listed)
220,27156,4.8242154,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
4,3851,4.851076,I'm the One That I Want (2000),Comedy
4,1046,4.729497,Beautiful Thing (1996),Drama|Romance
4,1262,4.724796,"Great Escape, The (1963)",Action|Adventure|Drama|War
4,25825,4.7231793,Fury (1936),Drama|Film-Noir
4,4765,4.710532,L.I.E. (2001),Drama
4,2204,4.6843266,Saboteur (1942),Mystery|Thriller
4,2843,4.656113,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
4,2583,4.6525903,Cookie's Fortune (1999),Comedy|Drama
4,2390,4.627098,Little Voice (1998),Comedy
4,3089,4.5953336,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
495,3379,5.332591,On the Beach (1959),Drama
495,183897,5.282317,Isle of Dogs (2018),Animation|Comedy
495,171495,5.195484,Cosmos,(no genres listed)
495,74226,5.1074514,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
495,86237,5.1074514,Connections (1978),Documentary
495,184245,5.1074514,De platte jungle (1978),Documentary
495,179135,5.1074514,Blue Planet II (2017),Documentary
495,4708,5.1074514,Marat/Sade (1966),Drama|Musical
495,117531,5.1074514,Watermark (2014),Documentary
495,7071,5.1074514,"Woman Under the Influence, A (1974)",Drama
555,26073,4.8559017,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
555,84273,4.8559017,Zeitgeist: Moving Forward (2011),Documentary
555,134796,4.8559017,Bitter Lake (2015),Documentary
555,184245,4.8559017,De platte jungle (1978),Documentary
555,86237,4.8559017,Connections (1978),Documentary
555,4708,4.8559017,Marat/Sade (1966),Drama|Musical
555,179135,4.8559017,Blue Planet II (2017),Documentary
555,117531,4.8559017,Watermark (2014),Documentary
555,7071,4.8559017,"Woman Under the Influence, A (1974)",Drama
555,74226,4.8559017,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
380,3379,5.342505,On the Beach (1959),Drama
380,171495,5.0648413,Cosmos,(no genres listed)
380,183897,4.966254,Isle of Dogs (2018),Animation|Comedy
380,78836,4.9622097,Enter the Void (2009),Drama
380,3200,4.9454646,"Last Detail, The (1973)",Comedy|Drama
380,7071,4.896509,"Woman Under the Influence, A (1974)",Drama
380,184245,4.896509,De platte jungle (1978),Documentary
380,4708,4.896509,Marat/Sade (1966),Drama|Musical
380,179135,4.896509,Blue Planet II (2017),Documentary
380,117531,4.896509,Watermark (2014),Documentary
514,3379,4.593792,On the Beach (1959),Drama
514,7121,4.536464,Adam's Rib (1949),Comedy|Romance
514,3404,4.4445133,Titanic (1953),Action|Drama
514,1411,4.3864937,Hamlet (1996),Crime|Drama|Romance
514,183897,4.3705997,Isle of Dogs (2018),Animation|Comedy
514,171495,4.366823,Cosmos,(no genres listed)
514,4495,4.3442125,Crossing Delancey (1988),Comedy|Romance
514,6201,4.3442125,Lady Jane (1986),Drama|Romance
514,2295,4.3442125,"Impostors, The (1998)",Comedy
514,3200,4.340118,"Last Detail, The (1973)",Comedy|Drama
84,7121,4.658318,Adam's Rib (1949),Comedy|Romance
84,5490,4.6317625,The Big Bus (1976),Action|Comedy
84,5915,4.566997,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
84,299,4.5490203,Priest (1994),Drama
84,3379,4.5461545,On the Beach (1959),Drama
84,1131,4.54,Jean de Florette (1986),Drama|Mystery
84,27523,4.527379,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
84,4495,4.519482,Crossing Delancey (1988),Comedy|Romance
84,2295,4.519482,"Impostors, The (1998)",Comedy
84,6201,4.519482,Lady Jane (1986),Drama|Romance
453,3379,5.2625504,On the Beach (1959),Drama
453,171495,5.125929,Cosmos,(no genres listed)
453,183897,5.0854907,Isle of Dogs (2018),Animation|Comedy
453,5490,5.0383253,The Big Bus (1976),Action|Comedy
453,179135,5.0382986,Blue Planet II (2017),Documentary
453,4708,5.0382986,Marat/Sade (1966),Drama|Musical
453,7071,5.0382986,"Woman Under the Influence, A (1974)",Drama
453,86237,5.0382986,Connections (1978),Documentary
453,184245,5.0382986,De platte jungle (1978),Documentary
453,117531,5.0382986,Watermark (2014),Documentary
434,3379,5.1073008,On the Beach (1959),Drama
434,8477,4.913821,"Jetée, La (1962)",Romance|Sci-Fi
434,27156,4.8603625,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
434,3030,4.7437263,Yojimbo (1961),Action|Adventure
434,26326,4.694678,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
434,183897,4.6800284,Isle of Dogs (2018),Animation|Comedy
434,171495,4.657476,Cosmos,(no genres listed)
434,92475,4.640257,All Watched Over by Machines of Loving Grace (2011),Documentary
434,96004,4.6320257,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation
434,3468,4.628276,"Hustler, The (1961)",Drama
51,3379,5.0769005,On the Beach (1959),Drama
51,8477,5.0124507,"Jetée, La (1962)",Romance|Sci-Fi
51,5490,4.9388666,The Big Bus (1976),Action|Comedy
51,26326,4.9330935,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
51,2290,4.900789,Stardust Memories (1980),Comedy|Drama
51,6442,4.861477,Belle époque (1992),Comedy|Romance
51,7706,4.8483725,Animal Crackers (1930),Comedy|Musical
51,5915,4.8214526,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
51,7983,4.8038254,Broadway Danny Rose (1984),Comedy
51,3814,4.7977033,Love and Death (1975),Comedy
428,78836,3.6901243,Enter the Void (2009),Drama
428,4298,3.686707,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller
428,4393,3.686707,Another Woman (1988),Drama
428,6533,3.686707,"What's Up, Doc? (1972)",Comedy
428,7939,3.686707,Through a Glass Darkly (Såsom i en spegel) (1961),Drama
428,3379,3.684918,On the Beach (1959),Drama
428,1274,3.6617398,Akira (1988),Action|Adventure|Animation|Sci-Fi
428,171495,3.6495054,Cosmos,(no genres listed)
428,26131,3.6231658,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
428,117531,3.6225593,Watermark (2014),Documentary
391,8477,4.9012604,"Jetée, La (1962)",Romance|Sci-Fi
391,1262,4.859401,"Great Escape, The (1963)",Action|Adventure|Drama|War
391,5537,4.8438272,Satin Rouge (2002),Drama|Musical
391,3379,4.789304,On the Beach (1959),Drama
391,4406,4.766392,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western
391,1131,4.7207174,Jean de Florette (1986),Drama|Mystery
391,1178,4.7165976,Paths of Glory (1957),Drama|War
391,1150,4.7165813,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
391,4278,4.703729,Triumph of the Will (Triumph des Willens) (1934),Documentary
391,27156,4.7027903,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
438,3404,4.780692,Titanic (1953),Action|Drama
438,3379,4.7050123,On the Beach (1959),Drama
438,3200,4.5680485,"Last Detail, The (1973)",Comedy|Drama
438,171495,4.567209,Cosmos,(no genres listed)
438,78836,4.54089,Enter the Void (2009),Drama
438,117531,4.47992,Watermark (2014),Documentary
438,179135,4.47992,Blue Planet II (2017),Documentary
438,184245,4.47992,De platte jungle (1978),Documentary
438,86237,4.47992,Connections (1978),Documentary
438,7071,4.47992,"Woman Under the Influence, A (1974)",Drama
448,5490,4.7913914,The Big Bus (1976),Action|Comedy
448,5915,4.64033,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
448,8542,4.534779,"Day at the Races, A (1937)",Comedy|Musical
448,6375,4.409777,Gigantic (A Tale of Two Johns) (2002),Documentary
448,3379,4.3888965,On the Beach (1959),Drama
448,152105,4.3122525,Dad's Army (1971),Comedy
448,183897,4.2725096,Isle of Dogs (2018),Animation|Comedy
448,7706,4.267914,Animal Crackers (1930),Comedy|Musical
448,27523,4.2416744,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
448,3508,4.225007,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
234,7121,5.1917605,Adam's Rib (1949),Comedy|Romance
234,26528,5.062957,Anne of Green Gables (1985),Children|Drama
234,74282,5.062957,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
234,3379,4.99723,On the Beach (1959),Drama
234,183897,4.938497,Isle of Dogs (2018),Animation|Comedy
234,38304,4.921918,No Direction Home: Bob Dylan (2005),Documentary
234,3451,4.9165525,Guess Who's Coming to Dinner (1967),Drama
234,93008,4.8853,"Very Potter Sequel, A (2010)",Comedy|Musical
234,25906,4.8853,Mr. Skeffington (1944),Drama|Romance
234,142115,4.8801856,The Blue Planet (2001),Documentary
239,3379,5.0965624,On the Beach (1959),Drama
239,171495,5.031463,Cosmos,(no genres listed)
239,78836,5.0038533,Enter the Void (2009),Drama
239,183897,4.997713,Isle of Dogs (2018),Animation|Comedy
239,86237,4.984988,Connections (1978),Documentary
239,117531,4.984988,Watermark (2014),Documentary
239,179135,4.984988,Blue Planet II (2017),Documentary
239,7071,4.984988,"Woman Under the Influence, A (1974)",Drama
239,4708,4.984988,Marat/Sade (1966),Drama|Musical
239,184245,4.984988,De platte jungle (1978),Documentary
312,3379,4.9794283,On the Beach (1959),Drama
312,27156,4.748128,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
312,92475,4.6696296,All Watched Over by Machines of Loving Grace (2011),Documentary
312,3468,4.6313543,"Hustler, The (1961)",Drama
312,5490,4.6277547,The Big Bus (1976),Action|Comedy
312,3415,4.5957556,"Mirror, The (Zerkalo) (1975)",Drama
312,858,4.5948405,"Godfather, The (1972)",Crime|Drama
312,720,4.5917373,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
312,1411,4.591005,Hamlet (1996),Crime|Drama|Romance
312,171495,4.5897284,Cosmos,(no genres listed)
63,92494,4.812687,Dylan Moran: Monster (2004),Comedy|Documentary
63,102217,4.812687,Bill Hicks: Revelations (1993),Comedy
63,183897,4.734981,Isle of Dogs (2018),Animation|Comedy
63,33779,4.7163,Eddie Izzard: Dress to Kill (1999),Comedy
63,86290,4.647088,American: The Bill Hicks Story (2009),Comedy|Documentary
63,8477,4.5476007,"Jetée, La (1962)",Romance|Sci-Fi
63,3379,4.5224404,On the Beach (1959),Drama
63,5490,4.4590535,The Big Bus (1976),Action|Comedy
63,77455,4.40838,Exit Through the Gift Shop (2010),Comedy|Documentary
63,6442,4.4051614,Belle époque (1992),Comedy|Romance
509,3379,4.33347,On the Beach (1959),Drama
509,7121,4.249447,Adam's Rib (1949),Comedy|Romance
509,183897,4.217747,Isle of Dogs (2018),Animation|Comedy
509,171495,4.187073,Cosmos,(no genres listed)
509,78836,4.121855,Enter the Void (2009),Drama
509,74282,4.107383,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
509,26528,4.107383,Anne of Green Gables (1985),Children|Drama
509,86237,4.0955563,Connections (1978),Documentary
509,117531,4.0955563,Watermark (2014),Documentary
509,7071,4.0955563,"Woman Under the Influence, A (1974)",Drama
50,3379,3.788316,On the Beach (1959),Drama
50,26326,3.7808163,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
50,27156,3.7303116,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
50,92475,3.698394,All Watched Over by Machines of Loving Grace (2011),Documentary
50,1251,3.6971421,8 1/2 (8½) (1963),Drama|Fantasy
50,3030,3.6852117,Yojimbo (1961),Action|Adventure
50,96004,3.6703534,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation
50,3415,3.664457,"Mirror, The (Zerkalo) (1975)",Drama
50,3468,3.6508656,"Hustler, The (1961)",Drama
50,1244,3.5967863,Manhattan (1979),Comedy|Drama|Romance
45,26073,5.2657585,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
45,134796,5.2657585,Bitter Lake (2015),Documentary
45,184245,5.2657585,De platte jungle (1978),Documentary
45,86237,5.2657585,Connections (1978),Documentary
45,74226,5.2657585,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
45,117531,5.2657585,Watermark (2014),Documentary
45,7071,5.2657585,"Woman Under the Influence, A (1974)",Drama
45,179135,5.2657585,Blue Planet II (2017),Documentary
45,4708,5.2657585,Marat/Sade (1966),Drama|Musical
45,84273,5.2657585,Zeitgeist: Moving Forward (2011),Documentary
82,157296,4.7789054,Finding Dory (2016),Adventure|Animation|Comedy
82,26073,4.583316,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
82,184245,4.583316,De platte jungle (1978),Documentary
82,138966,4.583316,Nasu: Summer in Andalusia (2003),Animation
82,86237,4.583316,Connections (1978),Documentary
82,179135,4.583316,Blue Planet II (2017),Documentary
82,7071,4.583316,"Woman Under the Influence, A (1974)",Drama
82,74226,4.583316,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
82,4708,4.583316,Marat/Sade (1966),Drama|Musical
82,117531,4.583316,Watermark (2014),Documentary
249,3379,5.002895,On the Beach (1959),Drama
249,183897,4.996183,Isle of Dogs (2018),Animation|Comedy
249,171495,4.9736266,Cosmos,(no genres listed)
249,26073,4.94779,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
249,117531,4.94779,Watermark (2014),Documentary
249,184245,4.94779,De platte jungle (1978),Documentary
249,86237,4.94779,Connections (1978),Documentary
249,4708,4.94779,Marat/Sade (1966),Drama|Musical
249,7071,4.94779,"Woman Under the Influence, A (1974)",Drama
249,179135,4.94779,Blue Planet II (2017),Documentary
288,3379,4.40113,On the Beach (1959),Drama
288,6442,4.2658386,Belle époque (1992),Comedy|Romance
288,7121,4.2640443,Adam's Rib (1949),Comedy|Romance
288,171495,4.2558246,Cosmos,(no genres listed)
288,183897,4.2147374,Isle of Dogs (2018),Animation|Comedy
288,4495,4.211069,Crossing Delancey (1988),Comedy|Romance
288,2295,4.211069,"Impostors, The (1998)",Comedy
288,6201,4.211069,Lady Jane (1986),Drama|Romance
288,170705,4.1999435,Band of Brothers (2001),Action|Drama|War
288,78836,4.1814547,Enter the Void (2009),Drama
356,3379,5.0295014,On the Beach (1959),Drama
356,183897,4.952359,Isle of Dogs (2018),Animation|Comedy
356,5490,4.902769,The Big Bus (1976),Action|Comedy
356,171495,4.880668,Cosmos,(no genres listed)
356,7122,4.833291,King of Hearts (1966),Comedy|Drama|War
356,5915,4.816731,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
356,78836,4.800223,Enter the Void (2009),Drama
356,6442,4.7936797,Belle époque (1992),Comedy|Romance
356,184245,4.786489,De platte jungle (1978),Documentary
356,117531,4.786489,Watermark (2014),Documentary
